ID_MEDICO;especialidade
917;CLINICA MEDICA
918;CARDIOLOGIA
919;CARDIOLOGIA
920;GASTROENTEROLOGIA
921;PSIQUIATRIA
922;GINECOLOGIA E OBSTETRICIA
923;CLINICA MEDICA
924;NEUROLOGIA
925;GINECOLOGIA E OBSTETRICIA
926;CIRURGIA GERAL
927;PNEUMOLOGIA
928;ANGIOLOGIA
929;CLINICA MEDICA
930;CARDIOLOGIA
931;GINECOLOGIA E OBSTETRICIA
932;CLINICA MEDICA
933;PSIQUIATRIA
934;CARDIOLOGIA
935;CLINICA MEDICA
936;CARDIOLOGIA
937;ENDOCRINOLOGIA E METABOLOGIA
938;CIRURGIA GERAL
939;GINECOLOGIA E OBSTETRICIA
940;PEDIATRIA
941;CIRURGIA GERAL
942;MEDICINA INTENSIVA
943;OFTALMOLOGIA
944;UROLOGIA
945;CARDIOLOGIA
946;ORTOPEDIA E TRAUMATOLOGIA
947;GINECOLOGIA E OBSTETRICIA
948;OFTALMOLOGIA
949;NEUROLOGIA
950;CARDIOLOGIA
951;CIRURGIA GERAL
952;ORTOPEDIA E TRAUMATOLOGIA
953;OFTALMOLOGIA
954;DERMATOLOGIA
955;GINECOLOGIA E OBSTETRICIA
956;ENDOCRINOLOGIA E METABOLOGIA
957;CARDIOLOGIA
958;CARDIOLOGIA
959;CARDIOLOGIA
960;CLINICA MEDICA
961;NEUROLOGIA
962;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
963;PEDIATRIA
964;OFTALMOLOGIA
965;OFTALMOLOGIA
966;ANESTESIOLOGIA
967;NEUROLOGIA
968;GINECOLOGIA E OBSTETRICIA
969;CARDIOLOGIA
970;CARDIOLOGIA
971;CLINICA MEDICA
972;CIRURGIA PLASTICA
973;PNEUMOLOGIA
974;ANESTESIOLOGIA
975;PEDIATRIA
976;ORTOPEDIA E TRAUMATOLOGIA
977;ORTOPEDIA E TRAUMATOLOGIA
978;CLINICA MEDICA
979;CLINICA MEDICA
980;PEDIATRIA
981;OFTALMOLOGIA
982;OFTALMOLOGIA
983;PSIQUIATRIA
984;GINECOLOGIA E OBSTETRICIA
985;ANESTESIOLOGIA
986;CARDIOLOGIA
987;ENDOCRINOLOGIA E METABOLOGIA
988;PEDIATRIA
989;ENDOCRINOLOGIA E METABOLOGIA
990;OFTALMOLOGIA
991;PNEUMOLOGIA
992;OTORRINOLARINGOLOGIA
993;ANGIOLOGIA
994;PSIQUIATRIA
995;PEDIATRIA
996;ORTOPEDIA E TRAUMATOLOGIA
997;REUMATOLOGIA
998;PEDIATRIA
999;ENDOCRINOLOGIA E METABOLOGIA
1000;CARDIOLOGIA
1001;CARDIOLOGIA
1002;CARDIOLOGIA
1003;GINECOLOGIA E OBSTETRICIA
1004;GINECOLOGIA E OBSTETRICIA
1005;GINECOLOGIA E OBSTETRICIA
1006;PEDIATRIA
1007;CLINICA MEDICA
1008;GERIATRIA
1009;MEDICINA DO TRABALHO
1010;CARDIOLOGIA
1011;INFECTOLOGIA
1012;GINECOLOGIA E OBSTETRICIA
1013;ANGIOLOGIA
1014;NEUROLOGIA
1015;OTORRINOLARINGOLOGIA
1016;COLOPROCTOLOGIA
1017;GERIATRIA
1018;GINECOLOGIA E OBSTETRICIA
1019;CARDIOLOGIA
1020;ENDOCRINOLOGIA E METABOLOGIA
1021;DERMATOLOGIA
1022;REUMATOLOGIA
1023;CARDIOLOGIA
1024;OFTALMOLOGIA
1025;CARDIOLOGIA
1026;CIRURGIA DE CABECA E PESCOCO
1027;ENDOCRINOLOGIA E METABOLOGIA
1028;ORTOPEDIA E TRAUMATOLOGIA
1029;ORTOPEDIA E TRAUMATOLOGIA
1030;ENDOCRINOLOGIA E METABOLOGIA
1031;CARDIOLOGIA
1032;CIRURGIA CARDIOVASCULAR
1033;CLINICA MEDICA
1034;CIRURGIA GERAL
1035;UROLOGIA
1036;PEDIATRIA
1037;ENDOCRINOLOGIA E METABOLOGIA
1038;ANESTESIOLOGIA
1039;ANESTESIOLOGIA
1040;NEUROLOGIA
1041;CIRURGIA GERAL
1042;CIRURGIA GERAL
1043;CLINICA MEDICA
1044;GINECOLOGIA E OBSTETRICIA
1045;OFTALMOLOGIA
1046;GINECOLOGIA E OBSTETRICIA
1047;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
1048;PATOLOGIA
1049;CIRURGIA DO APARELHO DIGESTIVO
1050;CARDIOLOGIA
1051;CARDIOLOGIA
1052;DERMATOLOGIA
1053;UROLOGIA
1054;GINECOLOGIA E OBSTETRICIA
1055;OTORRINOLARINGOLOGIA
1056;PSIQUIATRIA
1057;DERMATOLOGIA
1058;GINECOLOGIA E OBSTETRICIA
1059;PEDIATRIA
1060;NEUROLOGIA
1061;CLINICA MEDICA
1062;ORTOPEDIA E TRAUMATOLOGIA
1063;PEDIATRIA
1064;MEDICINA INTENSIVA
1065;CLINICA MEDICA
1066;PEDIATRIA
1067;OFTALMOLOGIA
1068;CIRURGIA GERAL
1069;GINECOLOGIA E OBSTETRICIA
1070;MASTOLOGIA
1071;NEUROLOGIA
1072;ENDOCRINOLOGIA E METABOLOGIA
1073;PSIQUIATRIA
1074;PSIQUIATRIA
1075;PEDIATRIA
1076;PSIQUIATRIA
1077;GINECOLOGIA E OBSTETRICIA
1078;NEUROLOGIA
1079;NEFROLOGIA
1080;ANESTESIOLOGIA
1081;CLINICA MEDICA
1082;CLINICA MEDICA
1083;ORTOPEDIA E TRAUMATOLOGIA
1084;ORTOPEDIA E TRAUMATOLOGIA
1085;CLINICA MEDICA
1086;ENDOCRINOLOGIA E METABOLOGIA
1087;CARDIOLOGIA
1088;CARDIOLOGIA
1089;ENDOCRINOLOGIA E METABOLOGIA
1090;PEDIATRIA
1091;NEUROLOGIA
1092;GINECOLOGIA E OBSTETRICIA
1093;ENDOCRINOLOGIA E METABOLOGIA
1094;REUMATOLOGIA
1095;GINECOLOGIA E OBSTETRICIA
1096;PSIQUIATRIA
1097;OTORRINOLARINGOLOGIA
1098;ORTOPEDIA E TRAUMATOLOGIA
1099;CIRURGIA GERAL
1100;CLINICA MEDICA
1101;CLINICA MEDICA
1102;PEDIATRIA
1103;CIRURGIA PLASTICA
1104;CARDIOLOGIA
1105;CARDIOLOGIA
1106;CLINICA MEDICA
1107;CARDIOLOGIA
1108;GERIATRIA
1109;PEDIATRIA
1110;CLINICA MEDICA
1111;ENDOCRINOLOGIA E METABOLOGIA
1112;CARDIOLOGIA
1113;ENDOCRINOLOGIA E METABOLOGIA
1114;GINECOLOGIA E OBSTETRICIA
1115;ENDOCRINOLOGIA E METABOLOGIA
1116;CLINICA MEDICA
1117;PNEUMOLOGIA
1118;PNEUMOLOGIA
1119;PSIQUIATRIA
1120;OFTALMOLOGIA
1121;GINECOLOGIA E OBSTETRICIA
1122;GINECOLOGIA E OBSTETRICIA
1123;HEMATOLOGIA E HEMOTERAPIA
1124;PSIQUIATRIA
1125;REUMATOLOGIA
1126;OFTALMOLOGIA
1127;CIRURGIA GERAL
1128;GINECOLOGIA E OBSTETRICIA
1129;PEDIATRIA
1130;CARDIOLOGIA
1131;ORTOPEDIA E TRAUMATOLOGIA
1132;GINECOLOGIA E OBSTETRICIA
1133;PSIQUIATRIA
1134;PSIQUIATRIA
1135;ANESTESIOLOGIA
1136;OFTALMOLOGIA
1137;CLINICA MEDICA
1138;CARDIOLOGIA
1139;ORTOPEDIA E TRAUMATOLOGIA
1140;ANESTESIOLOGIA
1141;NEUROCIRURGIA
1142;CARDIOLOGIA
1143;CLINICA MEDICA
1144;CARDIOLOGIA
1145;OFTALMOLOGIA
1146;CLINICA MEDICA
1147;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
1148;CARDIOLOGIA
1149;OFTALMOLOGIA
1150;NEUROLOGIA
1151;CARDIOLOGIA
1152;CARDIOLOGIA
1153;UROLOGIA
1154;CARDIOLOGIA
1155;ENDOCRINOLOGIA E METABOLOGIA
1156;ENDOCRINOLOGIA E METABOLOGIA
1157;CARDIOLOGIA
1158;PEDIATRIA
1159;CARDIOLOGIA
1160;GINECOLOGIA E OBSTETRICIA
1161;ENDOCRINOLOGIA E METABOLOGIA
1162;ORTOPEDIA E TRAUMATOLOGIA
1163;PEDIATRIA
1164;ORTOPEDIA E TRAUMATOLOGIA
1165;NEUROLOGIA
1166;PEDIATRIA
1167;ORTOPEDIA E TRAUMATOLOGIA
1168;ALERGIA E IMUNOLOGIA
1169;CARDIOLOGIA
1170;PSIQUIATRIA
1171;INFECTOLOGIA
1172;CLINICA MEDICA
1173;CARDIOLOGIA
1174;GINECOLOGIA E OBSTETRICIA
1175;GERIATRIA
1176;CARDIOLOGIA
1177;CARDIOLOGIA
1178;CARDIOLOGIA
1179;NEFROLOGIA
1180;UROLOGIA
1181;ANESTESIOLOGIA
1182;GASTROENTEROLOGIA
1183;REUMATOLOGIA
1184;CARDIOLOGIA
1185;PSIQUIATRIA
1186;CARDIOLOGIA
1187;CLINICA MEDICA
1188;CARDIOLOGIA
1189;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
1190;GERIATRIA
1191;CLINICA MEDICA
1192;CLINICA MEDICA
1193;ENDOCRINOLOGIA E METABOLOGIA
1194;CARDIOLOGIA
1195;CLINICA MEDICA
1196;PSIQUIATRIA
1197;ORTOPEDIA E TRAUMATOLOGIA
1198;PSIQUIATRIA
1199;PSIQUIATRIA
1200;CLINICA MEDICA
1201;CIRURGIA CARDIOVASCULAR
1202;CARDIOLOGIA
1203;ORTOPEDIA E TRAUMATOLOGIA
1204;CIRURGIA GERAL
1205;CARDIOLOGIA
1206;CANCEROLOGIA
1207;PEDIATRIA
1208;ANESTESIOLOGIA
1209;CARDIOLOGIA
1210;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
1211;NEUROCIRURGIA
1212;CARDIOLOGIA
1213;ANESTESIOLOGIA
1214;CIRURGIA GERAL
1215;CLINICA MEDICA
1216;ENDOCRINOLOGIA E METABOLOGIA
1217;OFTALMOLOGIA
1218;CARDIOLOGIA
1219;GASTROENTEROLOGIA
1220;ENDOCRINOLOGIA E METABOLOGIA
1221;CANCEROLOGIA
1222;NUTROLOGIA
1223;OTORRINOLARINGOLOGIA
1224;OFTALMOLOGIA
1225;NEFROLOGIA
1226;DERMATOLOGIA
1227;ENDOCRINOLOGIA E METABOLOGIA
1228;ORTOPEDIA E TRAUMATOLOGIA
1229;ORTOPEDIA E TRAUMATOLOGIA
1230;COLOPROCTOLOGIA
1231;DERMATOLOGIA
1232;CARDIOLOGIA
1233;DERMATOLOGIA
1234;CARDIOLOGIA
1235;ENDOCRINOLOGIA E METABOLOGIA
1236;CIRURGIA VASCULAR
1237;GERIATRIA
1238;OTORRINOLARINGOLOGIA
1239;CARDIOLOGIA
1240;CLINICA MEDICA
1241;NEFROLOGIA
1242;CLINICA MEDICA
1243;OTORRINOLARINGOLOGIA
1244;ANGIOLOGIA
1245;PEDIATRIA
1246;ORTOPEDIA E TRAUMATOLOGIA
1247;ENDOCRINOLOGIA E METABOLOGIA
1248;PATOLOGIA
1249;OFTALMOLOGIA
1250;CARDIOLOGIA
1251;CARDIOLOGIA
1252;CANCEROLOGIA
1253;NEUROLOGIA
1254;CARDIOLOGIA
1255;OFTALMOLOGIA
1256;ANGIOLOGIA
1257;CARDIOLOGIA
1258;ENDOCRINOLOGIA E METABOLOGIA
1259;CLINICA MEDICA
1260;CARDIOLOGIA
1261;ENDOCRINOLOGIA E METABOLOGIA
1262;ORTOPEDIA E TRAUMATOLOGIA
1263;ENDOCRINOLOGIA E METABOLOGIA
1264;OFTALMOLOGIA
1265;PEDIATRIA
1266;DERMATOLOGIA
1267;COLOPROCTOLOGIA
1268;CARDIOLOGIA
1269;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
1270;ENDOCRINOLOGIA E METABOLOGIA
1271;ANGIOLOGIA
1272;CLINICA MEDICA
1273;OTORRINOLARINGOLOGIA
1274;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
1275;CIRURGIA GERAL
1276;CLINICA MEDICA
1277;ENDOCRINOLOGIA E METABOLOGIA
1278;CARDIOLOGIA
1279;ENDOCRINOLOGIA E METABOLOGIA
1280;CARDIOLOGIA
1281;ANGIOLOGIA
1282;CIRURGIA GERAL
1283;HEMATOLOGIA E HEMOTERAPIA
1284;CARDIOLOGIA
1285;PSIQUIATRIA
1286;MASTOLOGIA
1287;HEMATOLOGIA E HEMOTERAPIA
1288;PEDIATRIA
1289;CARDIOLOGIA
1290;CLINICA MEDICA
1291;CARDIOLOGIA
1292;PEDIATRIA
1293;CLINICA MEDICA
1294;ENDOCRINOLOGIA E METABOLOGIA
1295;ENDOCRINOLOGIA E METABOLOGIA
1296;PEDIATRIA
1297;ENDOCRINOLOGIA E METABOLOGIA
1298;ENDOCRINOLOGIA E METABOLOGIA
1299;GINECOLOGIA E OBSTETRICIA
1300;DERMATOLOGIA
1301;ENDOCRINOLOGIA E METABOLOGIA
1302;CLINICA MEDICA
1303;PSIQUIATRIA
1304;ORTOPEDIA E TRAUMATOLOGIA
1305;DERMATOLOGIA
1306;PEDIATRIA
1307;GASTROENTEROLOGIA
1308;ORTOPEDIA E TRAUMATOLOGIA
1309;PSIQUIATRIA
1310;ENDOCRINOLOGIA E METABOLOGIA
1311;CIRURGIA GERAL
1312;ORTOPEDIA E TRAUMATOLOGIA
1313;PEDIATRIA
1314;ORTOPEDIA E TRAUMATOLOGIA
1315;PSIQUIATRIA
1316;NEUROCIRURGIA
1317;CARDIOLOGIA
1318;ANESTESIOLOGIA
1319;PSIQUIATRIA
1320;DERMATOLOGIA
1321;REUMATOLOGIA
1322;CLINICA MEDICA
1323;GENETICA MEDICA
1324;NUTROLOGIA
1325;NEUROLOGIA
1326;PSIQUIATRIA
1327;ANESTESIOLOGIA
1328;ORTOPEDIA E TRAUMATOLOGIA
1329;CIRURGIA PEDIATRICA
1330;ORTOPEDIA E TRAUMATOLOGIA
1331;MEDICINA INTENSIVA
1332;CLINICA MEDICA
1333;PEDIATRIA
1334;CIRURGIA CARDIOVASCULAR
1335;ANGIOLOGIA
1336;UROLOGIA
1337;GINECOLOGIA E OBSTETRICIA
1338;CIRURGIA GERAL
1339;MASTOLOGIA
1340;GINECOLOGIA E OBSTETRICIA
1341;ORTOPEDIA E TRAUMATOLOGIA
1342;NEUROLOGIA
1343;CARDIOLOGIA
1344;ORTOPEDIA E TRAUMATOLOGIA
1345;CLINICA MEDICA
1346;PEDIATRIA
1347;NEUROLOGIA
1348;ENDOCRINOLOGIA E METABOLOGIA
1349;OFTALMOLOGIA
1350;PSIQUIATRIA
1351;PEDIATRIA
1352;ENDOCRINOLOGIA E METABOLOGIA
1353;DERMATOLOGIA
1354;GINECOLOGIA E OBSTETRICIA
1355;CIRURGIA GERAL
1356;NEUROCIRURGIA
1357;DERMATOLOGIA
1358;PSIQUIATRIA
1359;OTORRINOLARINGOLOGIA
1360;ENDOCRINOLOGIA E METABOLOGIA
1361;CARDIOLOGIA
1362;CLINICA MEDICA
1363;REUMATOLOGIA
1364;INFECTOLOGIA
1365;CARDIOLOGIA
1366;CIRURGIA GERAL
1367;CARDIOLOGIA
1368;CARDIOLOGIA
1369;CANCEROLOGIA
1370;ORTOPEDIA E TRAUMATOLOGIA
1371;CARDIOLOGIA
1372;NUTROLOGIA
1373;CIRURGIA GERAL
1374;CARDIOLOGIA
1375;CIRURGIA GERAL
1376;PEDIATRIA
1377;CLINICA MEDICA
1378;OUTRAS OCUPACOES MEDICAS
1379;CANCEROLOGIA
1380;GINECOLOGIA E OBSTETRICIA
1381;MEDICINA DE FAMILIA E COMUNIDADE
1382;PEDIATRIA
1383;NEUROCIRURGIA
1384;ANGIOLOGIA
1385;CLINICA MEDICA
1386;CARDIOLOGIA
1387;PEDIATRIA
1388;ANESTESIOLOGIA
1389;ANGIOLOGIA
1390;CLINICA MEDICA
1391;UROLOGIA
1392;CLINICA MEDICA
1393;CLINICA MEDICA
1394;ENDOCRINOLOGIA E METABOLOGIA
1395;REUMATOLOGIA
1396;PEDIATRIA
1397;PATOLOGIA
1398;CLINICA MEDICA
1399;CLINICA MEDICA
1400;CARDIOLOGIA
1401;PEDIATRIA
1402;CIRURGIA CARDIOVASCULAR
1403;NEUROLOGIA
1404;PEDIATRIA
1405;CLINICA MEDICA
1406;REUMATOLOGIA
1407;OUTRAS OCUPACOES MEDICAS
1408;HEMATOLOGIA E HEMOTERAPIA
1409;NUTROLOGIA
1410;CLINICA MEDICA
1411;OUTRAS OCUPACOES MEDICAS
1412;CARDIOLOGIA
1413;ORTOPEDIA E TRAUMATOLOGIA
1414;CIRURGIA GERAL
1415;PSIQUIATRIA
1416;PEDIATRIA
1417;OTORRINOLARINGOLOGIA
1418;GINECOLOGIA E OBSTETRICIA
1419;PEDIATRIA
1420;PSIQUIATRIA
1421;PSIQUIATRIA
1422;CLINICA MEDICA
1423;PEDIATRIA
1424;GINECOLOGIA E OBSTETRICIA
1425;INFECTOLOGIA
1426;GINECOLOGIA E OBSTETRICIA
1427;PEDIATRIA
1428;DERMATOLOGIA
1429;DERMATOLOGIA
1430;PEDIATRIA
1431;CARDIOLOGIA
1432;PEDIATRIA
1433;PNEUMOLOGIA
1434;ENDOCRINOLOGIA E METABOLOGIA
1435;ANESTESIOLOGIA
1436;MEDICINA DO TRABALHO
1437;PEDIATRIA
1438;PSIQUIATRIA
1439;PSIQUIATRIA
1440;INFECTOLOGIA
1441;GASTROENTEROLOGIA
1442;PEDIATRIA
1443;CLINICA MEDICA
1444;CLINICA MEDICA
1445;CLINICA MEDICA
1446;CLINICA MEDICA
1447;CLINICA MEDICA
1448;CLINICA MEDICA
1449;CLINICA MEDICA
1450;CLINICA MEDICA
1451;CLINICA MEDICA
1452;GINECOLOGIA E OBSTETRICIA
1453;ANESTESIOLOGIA
1454;PSIQUIATRIA
1455;PEDIATRIA
1456;CARDIOLOGIA
1457;ENDOCRINOLOGIA E METABOLOGIA
1458;PSIQUIATRIA
1459;NEUROCIRURGIA
1460;CLINICA MEDICA
1461;PEDIATRIA
1462;CLINICA MEDICA
1463;GINECOLOGIA E OBSTETRICIA
1464;OFTALMOLOGIA
1465;CLINICA MEDICA
1466;CLINICA MEDICA
1467;CLINICA MEDICA
1468;CLINICA MEDICA
1469;CLINICA MEDICA
1470;CLINICA MEDICA
1471;ANESTESIOLOGIA
1472;CLINICA MEDICA
1473;CLINICA MEDICA
1474;PSIQUIATRIA
1475;CLINICA MEDICA
1476;CLINICA MEDICA
1477;ORTOPEDIA E TRAUMATOLOGIA
1478;CLINICA MEDICA
1479;CLINICA MEDICA
1480;PEDIATRIA
1481;CLINICA MEDICA
1482;CLINICA MEDICA
1483;CLINICA MEDICA
1484;CLINICA MEDICA
1485;CLINICA MEDICA
1486;GINECOLOGIA E OBSTETRICIA
1487;CLINICA MEDICA
1488;CLINICA MEDICA
1489;CLINICA MEDICA
1490;CLINICA MEDICA
1491;GINECOLOGIA E OBSTETRICIA
1492;CLINICA MEDICA
1493;CLINICA MEDICA
1494;CLINICA MEDICA
1495;CLINICA MEDICA
1496;CLINICA MEDICA
1497;CLINICA MEDICA
1498;CLINICA MEDICA
1499;CLINICA MEDICA
1500;CLINICA MEDICA
1501;CLINICA MEDICA
1502;CLINICA MEDICA
1503;CLINICA MEDICA
1504;CLINICA MEDICA
1505;CLINICA MEDICA
1506;CLINICA MEDICA
1507;CLINICA MEDICA
1508;CLINICA MEDICA
1509;CLINICA MEDICA
1510;CLINICA MEDICA
1511;CLINICA MEDICA
1512;CLINICA MEDICA
1513;CLINICA MEDICA
1514;CLINICA MEDICA
1515;ENDOCRINOLOGIA E METABOLOGIA
1516;CLINICA MEDICA
1517;CLINICA MEDICA
1518;ENDOSCOPIA
1519;CLINICA MEDICA
1520;CLINICA MEDICA
1521;CLINICA MEDICA
1522;CLINICA MEDICA
1523;CLINICA MEDICA
1524;CLINICA MEDICA
1525;CLINICA MEDICA
1526;CLINICA MEDICA
1527;CLINICA MEDICA
1528;CLINICA MEDICA
1529;CLINICA MEDICA
1530;GINECOLOGIA E OBSTETRICIA
1531;CLINICA MEDICA
1532;CLINICA MEDICA
1533;CLINICA MEDICA
1534;CLINICA MEDICA
1535;CLINICA MEDICA
1536;CLINICA MEDICA
1537;CIRURGIA GERAL
1538;CLINICA MEDICA
1539;CLINICA MEDICA
1540;GINECOLOGIA E OBSTETRICIA
1541;CLINICA MEDICA
1542;CLINICA MEDICA
1543;CLINICA MEDICA
1544;CLINICA MEDICA
1545;CLINICA MEDICA
1546;CLINICA MEDICA
1547;CLINICA MEDICA
1548;CLINICA MEDICA
1549;CLINICA MEDICA
1550;CLINICA MEDICA
1551;CLINICA MEDICA
1552;CLINICA MEDICA
1553;CLINICA MEDICA
1554;CLINICA MEDICA
1555;CLINICA MEDICA
1556;CLINICA MEDICA
1557;GINECOLOGIA E OBSTETRICIA
1558;CLINICA MEDICA
1559;CANCEROLOGIA
1560;CIRURGIA GERAL
1561;GINECOLOGIA E OBSTETRICIA
1562;CLINICA MEDICA
1563;CIRURGIA GERAL
1564;OTORRINOLARINGOLOGIA
1565;COLOPROCTOLOGIA
1566;CIRURGIA GERAL
1567;PEDIATRIA
1568;DERMATOLOGIA
1569;PSIQUIATRIA
1570;CLINICA MEDICA
1571;CLINICA MEDICA
1572;GINECOLOGIA E OBSTETRICIA
1573;CLINICA MEDICA
1574;CLINICA MEDICA
1575;PEDIATRIA
1576;GINECOLOGIA E OBSTETRICIA
1577;DERMATOLOGIA
1578;CLINICA MEDICA
1579;ORTOPEDIA E TRAUMATOLOGIA
1580;GASTROENTEROLOGIA
1581;GINECOLOGIA E OBSTETRICIA
1582;OFTALMOLOGIA
1583;CLINICA MEDICA
1584;PSIQUIATRIA
1585;CLINICA MEDICA
1586;GASTROENTEROLOGIA
1587;CARDIOLOGIA
1588;CIRURGIA GERAL
1589;PEDIATRIA
1590;MEDICINA DO TRABALHO
1591;DERMATOLOGIA
1592;PEDIATRIA
1593;CLINICA MEDICA
1594;CIRURGIA DO APARELHO DIGESTIVO
1595;PEDIATRIA
1596;GINECOLOGIA E OBSTETRICIA
1597;PEDIATRIA
1598;CLINICA MEDICA
1599;ANESTESIOLOGIA
1600;PEDIATRIA
1601;ANESTESIOLOGIA
1602;GASTROENTEROLOGIA
1603;NEUROLOGIA
1604;CARDIOLOGIA
1605;DERMATOLOGIA
1606;CARDIOLOGIA
1607;INFECTOLOGIA
1608;NEUROLOGIA
1609;ENDOCRINOLOGIA E METABOLOGIA
1610;CARDIOLOGIA
1611;GINECOLOGIA E OBSTETRICIA
1612;UROLOGIA
1613;GINECOLOGIA E OBSTETRICIA
1614;MEDICINA DO TRABALHO
1615;CARDIOLOGIA
1616;CARDIOLOGIA
1617;ENDOCRINOLOGIA E METABOLOGIA
1618;ENDOCRINOLOGIA E METABOLOGIA
1619;CARDIOLOGIA
1620;CARDIOLOGIA
1621;CARDIOLOGIA
1622;CARDIOLOGIA
1623;CARDIOLOGIA
1624;ENDOCRINOLOGIA E METABOLOGIA
1625;ENDOCRINOLOGIA E METABOLOGIA
1626;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
1627;PSIQUIATRIA
1628;PSIQUIATRIA
1629;ENDOCRINOLOGIA E METABOLOGIA
1630;PNEUMOLOGIA
1631;CLINICA MEDICA
1632;GINECOLOGIA E OBSTETRICIA
1633;PEDIATRIA
1634;GINECOLOGIA E OBSTETRICIA
1635;CARDIOLOGIA
1636;PEDIATRIA
1637;CARDIOLOGIA
1638;ANESTESIOLOGIA
1639;GINECOLOGIA E OBSTETRICIA
1640;GASTROENTEROLOGIA
1641;GINECOLOGIA E OBSTETRICIA
1642;UROLOGIA
1643;CLINICA MEDICA
1644;GINECOLOGIA E OBSTETRICIA
1645;CARDIOLOGIA
1646;ENDOCRINOLOGIA E METABOLOGIA
1647;PEDIATRIA
1648;GINECOLOGIA E OBSTETRICIA
1649;UROLOGIA
1650;ORTOPEDIA E TRAUMATOLOGIA
1651;GERIATRIA
1652;DERMATOLOGIA
1653;DERMATOLOGIA
1654;NEUROCIRURGIA
1655;PEDIATRIA
1656;PNEUMOLOGIA
1657;OFTALMOLOGIA
1658;DERMATOLOGIA
1659;CARDIOLOGIA
1660;ENDOCRINOLOGIA E METABOLOGIA
1661;CARDIOLOGIA
1662;CARDIOLOGIA
1663;PSIQUIATRIA
1664;ENDOCRINOLOGIA E METABOLOGIA
1665;CARDIOLOGIA
1666;GASTROENTEROLOGIA
1667;CLINICA MEDICA
1668;CIRURGIA GERAL
1669;CLINICA MEDICA
1670;CLINICA MEDICA
1671;REUMATOLOGIA
1672;CLINICA MEDICA
1673;PEDIATRIA
1674;CLINICA MEDICA
1675;NEUROLOGIA
1676;CLINICA MEDICA
1677;CLINICA MEDICA
1678;CARDIOLOGIA
1679;CARDIOLOGIA
1680;ENDOCRINOLOGIA E METABOLOGIA
1681;PSIQUIATRIA
1682;PSIQUIATRIA
1683;GINECOLOGIA E OBSTETRICIA
1684;ORTOPEDIA E TRAUMATOLOGIA
1685;PNEUMOLOGIA
1686;CLINICA MEDICA
1687;GINECOLOGIA E OBSTETRICIA
1688;CLINICA MEDICA
1689;PEDIATRIA
1690;GINECOLOGIA E OBSTETRICIA
1691;GASTROENTEROLOGIA
1692;CLINICA MEDICA
1693;PEDIATRIA
1694;MEDICINA DO TRABALHO
1695;UROLOGIA
1696;CLINICA MEDICA
1697;ENDOSCOPIA
1698;GINECOLOGIA E OBSTETRICIA
1699;PEDIATRIA
1700;PSIQUIATRIA
1701;GASTROENTEROLOGIA
1702;CLINICA MEDICA
1703;CLINICA MEDICA
1704;UROLOGIA
1705;GINECOLOGIA E OBSTETRICIA
1706;CARDIOLOGIA
1707;CARDIOLOGIA
1708;GASTROENTEROLOGIA
1709;CARDIOLOGIA
1710;CARDIOLOGIA
1711;ANESTESIOLOGIA
1712;CLINICA MEDICA
1713;GINECOLOGIA E OBSTETRICIA
1714;HEMATOLOGIA E HEMOTERAPIA
1715;GINECOLOGIA E OBSTETRICIA
1716;CLINICA MEDICA
1717;CARDIOLOGIA
1718;ORTOPEDIA E TRAUMATOLOGIA
1719;DERMATOLOGIA
1720;DERMATOLOGIA
1721;CLINICA MEDICA
1722;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
1723;CLINICA MEDICA
1724;GASTROENTEROLOGIA
1725;GINECOLOGIA E OBSTETRICIA
1726;CARDIOLOGIA
1727;GINECOLOGIA E OBSTETRICIA
1728;MEDICINA NUCLEAR
1729;CLINICA MEDICA
1730;ENDOCRINOLOGIA E METABOLOGIA
1731;MASTOLOGIA
1732;CLINICA MEDICA
1733;PSIQUIATRIA
1734;GASTROENTEROLOGIA
1735;CARDIOLOGIA
1736;REUMATOLOGIA
1737;ENDOCRINOLOGIA E METABOLOGIA
1738;PSIQUIATRIA
1739;CLINICA MEDICA
1740;PSIQUIATRIA
1741;CARDIOLOGIA
1742;CLINICA MEDICA
1743;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
1744;OUTRAS OCUPACOES MEDICAS
1745;OUTRAS OCUPACOES MEDICAS
1746;GINECOLOGIA E OBSTETRICIA
1747;OUTRAS OCUPACOES MEDICAS
1748;CLINICA MEDICA
1749;CLINICA MEDICA
1750;CLINICA MEDICA
1751;CLINICA MEDICA
1752;CARDIOLOGIA
1753;CLINICA MEDICA
1754;CLINICA MEDICA
1755;MEDICINA DE FAMILIA E COMUNIDADE
1756;CLINICA MEDICA
1757;CLINICA MEDICA
1758;DERMATOLOGIA
1759;CLINICA MEDICA
1760;CLINICA MEDICA
1761;CLINICA MEDICA
1762;GINECOLOGIA E OBSTETRICIA
1763;GINECOLOGIA E OBSTETRICIA
1764;ANESTESIOLOGIA
